SID,YEAR,MONTH,DAY,LAKE,STATE_PROV,SITE,ST_SITE,LATITUDE,LONGITUDE,GRID,STAT_DIST,LS_MGMT,SPECIES,STRAIN,NO_STOCKED,YEAR_CLASS,STAGE,AGEMONTH,MARK,MARK_EFF,TAG_NO,TAG_RET,LENGTH,WEIGHT,CONDITION,LOT_CODE,STOCK_METH,AGENCY,VALIDATION,NOTES
20190503,2018,5,16,MI,MI,"Little Manistee River, Little Manistee Wier",,,,1211,MM6,,CHS,MI,89968,2018,SF,,ADCWT,98.7,590144,96,115,1142.9,,P-CHS-MI-W-2017-LM-WL,u,MIDNR,,State Plant
20190504,2018,5,16,MI,MI,"Little Manistee River, Little Manistee Wier",,,,1211,MM6,,CHS,MI,30041,2018,SF,,AD,93.3,,,114,370,,P-CHS-MI-W-2017-LM-WL,u,MIDNR,,State Plant
20190505,2018,5,17,MI,MI,"Days River, DAYS RIVER",,,,206,MM1,,RBT,MI,5000,2017,Y,,ADCWT,97,641015,97,206,451.7,,P-RBT-MI-W-2017-LM-TH-NLM,u,MIDNR,,State Plant
20190506,2018,5,17,MI,MI,"Lake Michigan - Green Bay, MEN RIV Railroad Dock",,,,703,MM1,,RBT,MI,10250,2017,Y,,ADCWT,97,641015,93,210,925.9,,P-RBT-MI-W-2017-LM-TH-NLM,u,MIDNR,,State Plant
20190507,2018,5,21,MI,MI,"Cedar River, State Forest Campground",,,,504,MM1,,RBT,MI,9200,2017,Y,,ADCWT,97,641015,93,210,828.8,,P-RBT-MI-W-2017-LM-TH-NLM,u,MIDNR,,State Plant
20190508,2018,5,21,MI,MI,"Cedar River, State Forest Campground",,,,504,MM1,,RBT,MI,9200,2017,Y,,ADCWT,97,641015,93,210,828.8,,P-RBT-MI-W-2017-LM-TH-NLM,u,MIDNR,,State Plant
20190509,2018,5,22,MI,MI,"Manistique River, CITY OF MANISTIQUE PAS",,,,211,MM2,,RBT,MI,8500,2017,Y,,ADCWT,97,641015,93,210,745.6,,P-RBT-MI-W-2017-LM-TH-NLM,u,MIDNR,,State Plant
20190510,2018,5,22,MI,MI,"Manistique River, CITY OF MANISTIQUE PAS",,,,211,MM2,,RBT,MI,3500,2017,Y,,AD,,,,201,280,,P-RBT-MI-W-2017-LM-TH-AD,u,MIDNR,,State Plant
20190511,2018,5,22,MI,MI,"Manistique River, CITY OF MANISTIQUE PAS",,,,211,MM2,,RBT,MI,9000,2017,Y,,AD,97.7,,,201,720,,P-RBT-MI-W-2017-LM-TH-AD,u,MIDNR,,State Plant
20190512,2018,5,22,MI,MI,"Manistique River, CITY OF MANISTIQUE PAS",,,,211,MM2,,RBT,MI,9000,2017,Y,,AD,97.7,,,201,720,,P-RBT-MI-W-2017-LM-TH-AD,u,MIDNR,,State Plant
20190513,2018,5,22,MI,MI,"Ford River, FORD RIVER AT US-2",,,,306,MM1,,RBT,MI,15250,2017,Y,,AD,97.7,,,191,1051.7,,P-RBT-MI-W-2017-LM-TH-AD,u,MIDNR,,State Plant
20190514,2018,5,23,MI,MI,"Manistique River, CITY OF MANISTIQUE PAS",,,,211,MM2,,BNT,GC,11000,2017,Y,,NO,,,,129,292.6,,P-BNT-GC-D-16-OD,u,MIDNR,,State Plant
20190515,2018,5,23,MI,MI,"Manistique River, CITY OF MANISTIQUE PAS",,,,211,MM2,,CHS,MI,51500,2018,SF,,AD,,,,86,278.4,,P-CHS-MI-W-2017-LM-TH-AD,u,MIDNR,,State Plant
20190516,2018,5,24,MI,MI,"Little Manistee River, Little Manistee Wier",,,,1211,MM6,,CHS,MI,60000,2018,SF,,AD,99,,,96,432,,P-CHS-MI-W-2017-LM-PL,u,MIDNR,,State Plant
20190517,2018,5,28,MI,MI,"Manistique River, CITY OF MANISTIQUE PAS",,,,211,MM2,,CHS,MI,19800,2018,SF,,AD,,,,88,107,,P-CHS-MI-W-2017-LM-TH-AD,u,MIDNR,,State Plant
20190518,2018,5,29,MI,MI,"Manistique River, CITY OF MANISTIQUE PAS",,,,211,MM2,,CHS,MI,9000,2018,SF,,AD,99,,,93,59.8,,P-CHS-MI-W-2017-LM-PL,u,MIDNR,,State Plant
20190519,2018,5,30,MI,MI,"Lake Michigan, L B DENOC-FARMERS DOCK",,,,307,MM1,,BNT,WR,2000,2017,Y,,NO,,,,187,180.2,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190520,2018,5,31,MI,MI,"Lake Michigan, L TRAVERSE BAY-PETOSKEY",,,,519,MM3,,BNT,WR,2309,2017,Y,,NO,,,,187,208.3,,P-BNT-WR-D-16-OD,u,MIDNR,,State Plant
20190521,2018,5,31,MI,MI,"Lake Michigan, Platte Bay River Mouth",,,,912,MM5,,BNT,WR,3120,2017,Y,,NO,,,,166.6,190.2,,P-BNT-WR-D-16-OD-HA,u,MIDNR,,State Plant
20190522,2018,6,7,MI,MI,"Lake Michigan, MENOMINEE YACHT HARBOR",,,,703,MM1,,BNT,,875,2017,Y,,NO,,,,230,104.27,,P-BNT-W-2017 - Watersmeet - Trout - PR,u,MIDNR,,Private Plant (under permit)
20190523,2018,6,24,MI,MI,"Lake Michigan, EPOUFETTE BAY",,,,117,MM3,,WAE,SM,75186,2018,SF,,OX,,,,53,61.01,,P-WAE-(SM)-W-2018-Sault Tribe,u,MIDNR,,Tribal Plant
20190524,2018,6,26,MI,MI,"Lake Michigan, NORTHPORT",,,,715,MM4,,WAE,BD,40000,2018,SF,,OX,,,,50.8,37.42,,P-WAE-BD-W-2018-MI Wholesale Walleye,u,MIDNR,,Tribal Plant
20190525,2018,6,26,MI,MI,"Lake Michigan, Suttons Bay",,,,815,MM4,,WAE,BD,40000,2018,SF,,OX,,,,50.8,37.42,,P-WAE-BD-W-2018-MI Wholesale Walleye,u,MIDNR,,Tribal Plant
20190526,2018,6,26,MI,MI,"Lake Michigan, NORTHPORT",,,,715,MM4,,WAE,BD,80000,2018,SF,,OX,,,,50.8,74.84,,P-WAE-BD-W-2018-MI Wholesale Walleye,u,MIDNR,,Tribal Plant
20190527,2018,7,12,MI,MI,"Lake Michigan, L B DENOC OIL TANK BEACH",,,,306,MM1,,WAE,BD,60110,2018,SF,,NO,,,,59.4,91.8,,P-WAE-BD-W-2018-TH,u,MIDNR,,State Plant
20190528,2018,7,20,MI,MI,"Lake Michigan, L B DENOC OIL TANK BEACH",,,,306,MM1,,WAE,BD,6400,2018,SF,,NO,,,,59.4,654,,P-WAE-BD-W-2018-TH,u,MIDNR,,State Plant
20190529,2018,7,24,MI,MI,"Lake Michigan, L TRAVERSE BAY-PETOSKEY",,,,519,MM3,,BNT,WR,1,2017,Y,,NO,,,,150,0.2,,P-BNT-WR-D-17-OD,u,MIDNR,,State Plant
20190530,2018,8,23,MI,MI,"Cedar River, PAS",,,,504,MM1,,LAS,PE,183,2018,FF,,RVPIT,,,,140,1.8,,P-STN(PESH)-W-2018-CDRSRF,u,MIDNR,,State Plant
20190531,2018,8,29,MI,MI,"Kalamazoo River, NEW RICHMOND",,,,2211,MM8,,LAS,KR,3,2018,FF,,NO,,,,102,0.05,,P-STN(KR)-W-2018-KRSRF,u,MIDNR,,Tribal/DNR Coop Plant
20190532,2018,8,29,MI,MI,"Kalamazoo River, NEW RICHMOND",,,,2211,MM8,,LAS,KR,32,2018,FF,,PIT,,,,155,0.15,,P-STN(KR)-W-2018-KRSRF,u,MIDNR,,Tribal/DNR Coop Plant
20190533,2018,9,26,MI,MI,"Paw Paw River, PAW PAW RIVER",,,,2509,MM8,,COS,MI,70169,2018,FF,,NO,,,,129,1949.36,,P-COS-MI-W-2017-PL,u,MIDNR,,State Plant
20190534,2018,9,28,MI,MI,"Paw Paw River, PAW PAW RIVER",,,,2509,MM8,,COS,MI,70160,2018,FF,,NO,,,,127,1859.04,,P-COS-MI-W-2017-PL,u,MIDNR,,State Plant
20190535,2018,10,25,MI,MI,"Saint Joseph River, SHAMROCK PARK",,,,2509,MM8,,RBT,MI,101685,2018,FF,,ADCWT,99,641105,98.3,82,543.8,,P-RBT-MI-W-2018-LM-WL,u,MIDNR,,State Plant
20190536,2018,10,25,MI,MI,"Saint Joseph River, INDIANA-LINCOLN PARK",,,,2509,MM8,,RBT,MI,50087,2018,FF,,ADCWT,99,641105,98.3,75,209.35,,P-RBT-MI-W-2018-LM-WL,u,MIDNR,,State Plant
20190537,2018,10,29,MI,MI,"Manistee River, TIPPY DAM",,,,1211,MM6,,RBT,MI,149268,2018,FF,,ADCWT,97.3,641107,96,73,574.44,,P-RBT-MI-W-2018-LM-TH-BigMan,u,MIDNR,,State Plant
20190576,2018,8,29,MI,MI,"Manistee River, Rainbow Bend",,,,1210,MM6,,LAS,MS,75,2018,FF,,PIT,,,,181,2.03,,P-STN(MS)-W-2018-LRBOI,u,MIDNR,,Tribal Plant
20190641,2018,7,10,MI,IL,"CHICAGO, 31ST STREET HARBOR",,,,2603,ILL,,BNT,PR,10034,2018,f,7,NC,,,,142,692,0,,t,ILDNR,9,
20190642,2018,7,11,MI,IL,"CHICAGO, BELMONT HARBOR",,,,2603,ILL,,BNT,PR,9027,2018,f,7,NC,,,,145,659,0,,t,ILDNR,9,
20190643,2018,7,10,MI,IL,"CHICAGO, BURNHAM HARBOR",,,,2603,ILL,,BNT,PR,10048,2018,f,7,NC,,,,142,693,0,,t,ILDNR,9,
20190644,2018,7,10,MI,IL,"CHICAGO, CALUMET HARBOR",,,,2703,ILL,,BNT,PR,10034,2018,f,7,NC,,,,142,692,0,,t,ILDNR,9,
20190645,2018,7,10,MI,IL,"CHICAGO, DIVERSEY HARBOR",,,,2603,ILL,,BNT,PR,10041,2018,f,7,NC,,,,142,692,0,,t,ILDNR,9,
20190646,2018,7,11,MI,IL,"CHICAGO, MONTROSE HARBOR",,,,2603,ILL,,BNT,PR,9053,2018,f,7,NC,,,,145,661,0,,t,ILDNR,9,
20190647,2018,7,11,MI,IL,HIGHLAND PARK,,,,2402,ILL,,BNT,PR,9548,2018,f,7,NC,,,,145,685,0,,t,ILDNR,9,
20190648,2018,7,11,MI,IL,"EVANSTON, DAWES PARK",,,,2503,ILL,,BNT,PR,9382,2018,f,7,NC,,,,145,695,0,,t,ILDNR,9,
20190649,2018,7,12,MI,IL,NORTH POINT MARINA,,,,2302,ILL,,BNT,PR,9453,2018,f,7,NC,,,,145,690,0,,t,ILDNR,9,
20190650,2018,7,12,MI,IL,"WAUKEGAN, SOUTH HARBOR",,,,2302,ILL,,BNT,PR,9425,2018,f,7,NC,,,,145,688,0,,t,ILDNR,9,
20190651,2018,5,7,MI,IL,"CHICAGO, DIVERSEY HARBOR",,,,2603,ILL,,CHS,MI,58514,2018,f,5,AD,,,,132,2624,0,,t,ILDNR,9,
20190652,2018,5,8,MI,IL,"CHICAGO, JACKSON HARBOR",,,,2703,ILL,,CHS,MI,57318,2018,f,5,AD,,,,132,2536,0,,t,ILDNR,9,
20190653,2018,5,9,MI,IL,"WAUKEGAN, SOUTH HARBOR",,,,2302,ILL,,CHS,MI,56810,2018,f,5,AD,,,,132,2470,0,,t,ILDNR,9,
20190654,2018,5,1,MI,IL,"CHICAGO, DIVERSEY HARBOR",,,,2603,ILL,,COS,MI,82907,2018,f,5,NC,,,,122,3398,0,,t,ILDNR,9,
20190655,2018,5,2,MI,IL,"CHICAGO, JACKSON HARBOR",,,,2703,ILL,,COS,MI,85410,2018,f,5,NC,,,,122,3559,0,,t,ILDNR,9,
20190656,2018,5,3,MI,IL,"WAUKEGAN, SOUTH HARBOR",,,,2302,ILL,,COS,MI,90188,2018,f,5,RP,,,,119,3328,0,,t,ILDNR,9,
20190657,2018,5,15,MI,IL,"CHICAGO, 31ST STREET HARBOR",,,,2603,ILL,,RBT,ARL,9781,2018,f,5,ADCWT,,641004,,137,627,0,,t,ILDNR,9,
20190658,2018,5,14,MI,IL,"CHICAGO, BURNHAM HARBOR",,,,2603,ILL,,RBT,ARL,10025,2018,f,5,ADCWT,,641004,,137,651,0,,t,ILDNR,9,
20190659,2018,8,22,MI,IL,"CHICAGO, DIVERSEY HARBOR",,,,2603,ILL,,RBT,SKA,6519,2018,f,6,ADCWT,,641087,,152,457,0,,t,ILDNR,9,
20190660,2018,9,26,MI,IL,"CHICAGO, DIVERSEY HARBOR",,,,2603,ILL,,RBT,SKA,19273,2018,f,6,ADCWT,,641087,,178,2200,0,,t,ILDNR,9,
20190661,2018,5,15,MI,IL,"CHICAGO, JACKSON HARBOR",,,,2703,ILL,,RBT,ARL,7316,2018,f,5,ADCWT,,641004,,137,469,0,,t,ILDNR,9,
20190662,2018,5,14,MI,IL,"CHICAGO, MONTROSE HARBOR",,,,2603,ILL,,RBT,ARL,10010,2018,f,5,ADCWT,,641004,,137,650,0,,t,ILDNR,9,
20190663,2018,5,10,MI,IL,HIGHLAND PARK,,,,2402,ILL,,RBT,ARL,20152,2018,f,5,ADCWT,,641004,,135,1244,0,,t,ILDNR,9,
20190664,2018,8,21,MI,IL,"WAUKEGAN, SOUTH HARBOR",,,,2302,ILL,,RBT,SKA,26630,2018,f,6,ADCWT,,641087,,152,1977,0,,t,ILDNR,9,
20190665,2018,4,10,MI,IN,Lake Michigan,EC Marina Launch ra,41.65496,-87.43864,2704,IND,,BNT,MI,20000,2017,sf,,NC,,,,142,633.07,1,17UMIBNT,t,INDNR,,
20190666,2018,4,10,MI,IN,Lake Michigan,EC Marina Launch ra,41.65496,-87.43864,2704,IND,,BNT,MI,10000,2017,sf,,NC,,,,125,216.51,1,17UMIBNT,t,INDNR,,
20190667,2018,4,10,MI,IN,East Branch Trail Creek,Meer Rd,41.69152,-86.8164,2707,IND,,BNT,MI,10000,2017,sf,,NC,,,,125,216.51,1,17UMIBNT,i,INDNR,,
20190668,2018,4,19,MI,IN,East Branch Little Calumet River,Mineral Springs Rd,41.6218,-87.08671,2706,IND,,CHS,WI,67579,2018,sf,5,AD,,,,93,451.65,1,18UWIFCS,i,INDNR,,"44 F, Mixsawbah SFH, reported by INDNR"
20190669,2018,3,14,MI,IN,St. Joseph River,Merrifield Park,41.66967,-86.16492,2509,IND,,COS,MI,24954,2017,y,17,AD,,,,178,1362.09,1,17UMICOS,i,INDNR,,Bodine SFH
20190670,2018,3,15,MI,IN,St. Joseph River,Merrifield Park,41.66967,-86.16492,2509,IND,,COS,MI,6083,2017,y,17,AD,,,,178,332.03,1,17UMICOS,i,INDNR,,Bodine SFH
20190671,2018,4,18,MI,IN,St. Joseph River,Merrifield Park,41.66967,-86.16492,2509,IND,,COS,MI,31781,2017,y,18,AD,,,,190,2116.83,1,17UMICOS,i,INDNR,,Bodine SFH
20190672,2018,10,2,MI,IN,East Branch Little Calumet River,Mineral Springs Rd,41.6218,-87.08671,2706,IND,,COS,MI,26488,2018,ff,10,NC,,,,166,1164.22,1,18UMICOS,i,INDNR,,Mixsawbah SFH
20190673,2018,10,3,MI,IN,East Branch Little Calumet River,Mineral Springs Rd,41.6218,-87.08671,2706,IND,,COS,MI,13131,2018,ff,10,NC,,,,166,878.48,1,18UMICOS,i,INDNR,,Mixsawbah SFH
20190674,2018,10,11,MI,IN,East Branch Little Calumet River,Mineral Springs Rd,41.6218,-87.08671,2706,IND,,COS,MI,10829,2018,ff,10,NC,,,,173,714.99,1,18UMICOS,i,INDNR,,Mixsawbah SFH
20190675,2018,10,15,MI,IN,East Branch Trail Creek,Meer Rd,41.69166,-86.81631,2707,IND,,COS,MI,21751,2018,ff,10,NC,,,,193,1494.86,1,18UMICOS,i,INDNR,,Bodine SFH
20190676,2018,11,7,MI,IN,East Branch Little Calumet River,Mineral Springs Rd,41.6218,-87.08671,2706,IND,,COS,MI,12990,2018,ff,11,NC,,,,178,589.22,1,18UMICOS,i,INDNR,,Mixsawbah SFH
20190677,2018,11,7,MI,IN,East Branch Trail Creek,Meer Rd,41.6915,-86.81644,2707,IND,,COS,MI,12496,2018,ff,11,NC,,,,178,566.81,1,18UMICOS,i,INDNR,,Mixsawbah SFH
20190678,2018,11,8,MI,IN,East Branch Little Calumet River,Mineral Springs Rd,41.6218,-87.08671,2706,IND,,COS,MI,4349,2018,ff,11,NC,,,,178,197.27,1,18UMICOS,i,INDNR,,Mixsawbah SFH
20190679,2018,11,8,MI,IN,East Branch Trail Creek,Meer Rd,41.6915,-86.81644,2707,IND,,COS,MI,12343,2018,ff,11,NC,,,,178,559.87,1,18UMICOS,i,INDNR,,Mixsawbah SFH
20190680,2018,3,26,MI,IN,East Branch Trail Creek,Meer Rd,41.6915,-86.81644,2707,IND,,RBT,SKA,44299,2017,y,12,ADCWT,99,640942,95,186,2763.92,1,17RBSTT,i,INDNR,,"39 F, Mixsawbah SFH"
20190681,2018,3,27,MI,IN,East Branch Trail Creek,Meer Rd,41.6915,-86.81644,2707,IND,,RBT,SKA,32522,2017,y,12,ADCWT,99,640942,99,186,2029.08,1,17RBSTT,i,INDNR,,"41F, Mixsawbah SFH"
20190682,2018,3,27,MI,IN,Trail Creek,Friendship Gardens,41.72383,-86.8717,2707,IND,,RBT,SKA,10436,2017,y,12,ADCWT,99,640942,99,186,651.13,1,17RBSTT,i,INDNR,,"41F, Mixsawbah SFH"
20190683,2018,3,28,MI,IN,East Branch Trail Creek,Meer Rd,41.6915,-86.8164,2707,IND,,RBT,SKA,7031,2017,y,12,ADCWT,99,640942,99,186,438.68,1,17RBSTT,i,INDNR,,"44 F, Mixsawbah SFH"
20190684,2018,3,28,MI,IN,Salt Creek,Chustak PAS,41.52118,-86.1288,2707,IND,,RBT,SKA,30989,2017,y,12,ADCWT,99.3,640944,98.3,188,1996.64,1,17RBSTT,i,INDNR,,"43 F, Mixsawbah SFH"
20190685,2018,3,29,MI,IN,East Branch Trail Creek,Meer Rd,41.6915,-86.8164,2707,IND,,RBT,SKA,31305,2017,y,12,ADCWT,99,640942,99,186,1953.19,1,17RBSTT,i,INDNR,,"46 F, Mixsawbah SFH"
20190686,2018,4,16,MI,IN,St. Joseph River,Merrifield Park,41.66967,-86.16492,2509,IND,,RBT,SKA,34584,2017,y,13,ADCWT,,641009,,223,3761.88,1,17RBSTT,i,INDNR,,Bodine SFH
20190687,2018,4,17,MI,IN,St. Joseph River,Merrifield Park,41.66967,-86.16492,2509,IND,,RBT,SKA,39155,2017,y,13,ADCWT,,641009,,223,4259.09,1,17RBSTT,i,INDNR,,Bodine SFH
20190688,2018,4,18,MI,IN,St. Joseph River,Merrifield Park,41.66967,-86.16492,2509,IND,,RBT,MI,40437,2017,y,13,ADCWT,,640527,,168,1877.37,1,17UMISTT,i,INDNR,,Bodine SFH
20190689,2018,4,24,MI,IN,St. Joseph River,Merrifield Park,41.66967,-86.16492,2509,IND,,RBT,MI,18210,2017,y,13,ADCWT,98,641057,97,197,1363.02,1,17UMISTT,i,INDNR,,Wolf Lake SFH
20190690,2018,4,25,MI,IN,St. Joseph River,Merrifield Park,41.66967,-86.16492,2509,IND,,RBT,MI,18275,2017,y,13,ADCWT,98,641057,97,197,1367.89,1,17UMISTT,i,INDNR,,Wolf Lake SFH
20190691,2018,5,1,MI,IN,St. Joseph River,Merrifield Park,41.66967,-86.16492,2509,IND,,RBT,MI,7032,2017,y,14,ADCWT,98,641057,97,190,462.94,1,17UMISTT,i,INDNR,,Wolf Lake SFH
20190692,2018,10,3,MI,IN,East Branch Little Calumet River,Mineral Springs Rd,41.6218,-87.08671,2706,IND,,RBT,SKA,25512,2018,ff,9,ADCWT,100,641094,100,131,555.28,1,18RBSTT,i,INDNR,,Mixsawbah SFH
20190693,2018,10,16,MI,IN,East Branch Little Calumet River,Mineral Springs Rd,41.6218,-87.08671,2706,IND,,RBT,SKA,25595,2018,ff,9,ADCWT,100,641094,100,193,604.67,1,18RBSTT,i,INDNR,,Bodine SFH
20190694,2018,12,17,MI,IN,East Branch Little Calumet River,Mineral Springs Rd,41.6218,-87.08671,2706,IND,,RBT,MI,74009,2018,ff,11,ADCWT,,641095,,99,686.22,1,18UMISTT,i,INDNR,,Mixsawbah SFH
20190695,2018,12,17,MI,IN,East Branch Trail Creek,Meer Rd,41.6915,-86.8164,2707,IND,,RBT,MI,50187,2018,ff,11,ADCWT,,"640209, 641095",,99,465.34,1,18UMISTT,i,INDNR,,Mixsawbah SFH
20190998,2018,5,17,MI,MI,Lake Michigan - Betsie River @ Coast Guard Station,,,,1011,MM5,,LAT,SLW,64491,2016,y,,ADCWT,99.2,641006,99.6,132,1162,,P-LAT-SE-D-2016-HI-MA,u,MIDNR,,State Plant
20190999,2018,5,17,MI,MI,Lake Michigan - Betsie River @ Coast Guard Station,,,,1011,MM5,,LAT,SLW,38850,2016,y,,ADCWT,99.2,641006,99.6,132,700,,P-LAT-SE-D-2016-HI-MA,u,MIDNR,,State Plant
